"@timestamp","destination.ip","destination.port","dns.answers.ttl","dns.header_flags","dns.question.name","source.ip","source.port"
"Oct 19, 2025 @ 10:28:29.637","192.168.56.3",53,"-",RD,"ss11edvgvymdvgvkut.github.com","192.168.56.2",49871
"Oct 19, 2025 @ 10:28:29.134","192.168.56.5",53,"-",RD,"wlx5e5.uql645dc2s7ngeu9.microsoft.com","192.168.56.2",34337
"Oct 19, 2025 @ 10:28:25.278","192.168.56.1",53,"-",RD,"gtpog2313lg9t.microsoft.com","192.168.56.2",53798
"Oct 19, 2025 @ 10:28:20.294","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 10:28:20.294","ff02::1:3",5355,"-","-","ech-rog","fe80::b6e0:cf17:dce3:e507",53834
"Oct 19, 2025 @ 10:28:20.294","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",53834
"Oct 19, 2025 @ 10:28:20.293","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:28:20.291","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 10:28:20.289","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:28:18.208","192.168.56.1",53,"-",RD,"2l1bl3zm9m.github.com","192.168.56.2",44533
"Oct 19, 2025 @ 10:28:17.332","192.168.56.1",53,"-",RD,"cloudflare.com","192.168.56.2",58513
"Oct 19, 2025 @ 10:28:16.753","192.168.56.3",53,"-",RD,"59lx4v7oq6p.microsoft.com","192.168.56.2",33756
"Oct 19, 2025 @ 10:28:16.421","192.168.56.254",53,"-",RD,"k38m42u0qp2.google.com","192.168.56.2",58365
"Oct 19, 2025 @ 10:28:09.425","192.168.56.3",53,"-",RD,"d1xgwl0n4.bin.com","192.168.56.2",44735
"Oct 19, 2025 @ 10:28:08.496","192.168.56.5",53,"-",RD,"dcmqqqi9tn1mvtl8.openai.com","192.168.56.2",57522
"Oct 19, 2025 @ 10:28:04.164","192.168.56.1",53,"-",RD,"inz15thzu312e50xrv.xkp97lkds4wohrb.microsoft.com","192.168.56.2",56231
"Oct 19, 2025 @ 10:28:03.917","192.168.56.5",53,"-",RD,"xpgjhx70mkvm1mhh.txj257k179s796zwl0.openai.com","192.168.56.2",53954
"Oct 19, 2025 @ 10:28:03.670","192.168.56.5",53,"-",RD,"vo9oh4wmbhh51.n6qddv0hqg.google.com","192.168.56.2",58921
"Oct 19, 2025 @ 10:28:03.039","192.168.56.1",53,"-",RD,"b2stuqyaiaukxo.microsoft.com","192.168.56.2",50623
"Oct 19, 2025 @ 10:28:02.733","192.168.56.254",53,"-",RD,"wb8785.dw7647fi.w8s1j9n56erj.2uqkv7fl3qhhmzi1.w03y3u6738oh.yc5m746fndl46nm6.3gkqqmwxyse.ytqb72rkaj8p8zy2y.ndk0ej8s9uthe39h1.vzco7kgqvd.google.com","192.168.56.2",56760
"Oct 19, 2025 @ 10:28:01.354","192.168.56.5",53,"-",RD,"ni6s3cpxon8ic8njk.is1vwdodfmjixcfb84.bin.com","192.168.56.2",39013
"Oct 19, 2025 @ 10:28:01.311","192.168.56.3",53,"-",RD,"d42t9jksb2wsjd4gr.openai.com","192.168.56.2",52422
"Oct 19, 2025 @ 10:28:01.026","192.168.56.1",53,"-",RD,"google.com","192.168.56.2",46548
"Oct 19, 2025 @ 10:27:55.921","192.168.56.5",53,"-",RD,"0klbsyfcchqgth2b.openai.com","192.168.56.2",53903
"Oct 19, 2025 @ 10:27:54.758","192.168.56.1",53,"-",RD,"0klbsyfcchqgth2b.openai.com","192.168.56.2",48711
"Oct 19, 2025 @ 10:27:48.318","192.168.56.5",53,"-",RD,"wh5gkbez2vzyma2pv.a1n2cnl58f86u.microsoft.com","192.168.56.2",50833
"Oct 19, 2025 @ 10:27:40.845","192.168.56.254",53,"-",RD,"4ajijxazy.openai.com","192.168.56.2",49702
"Oct 19, 2025 @ 10:27:39.092","192.168.56.1",53,"-",RD,"klm3zdf8na55e.n3ndmxsda7aoi9npk.o2tzwmehp8byhnc.4izxaxqn6ah5.n55jpcuncjru.sctmygzbzm.f9pp0wnstp1.ywy5s6d5.66hm6ti8.4y54vjr5nxrhnpl7sr.gbisg03n7k7fbgywe.rahclxdh0sbsmeoxt6.exdn9f27neub7.hmbzvwltpms6u.google.com","192.168.56.2",57409
"Oct 19, 2025 @ 10:27:39.045","192.168.56.3",53,"-",RD,"klm3zdf8na55e.n3ndmxsda7aoi9npk.o2tzwmehp8byhnc.4izxaxqn6ah5.n55jpcuncjru.sctmygzbzm.f9pp0wnstp1.ywy5s6d5.66hm6ti8.4y54vjr5nxrhnpl7sr.gbisg03n7k7fbgywe.rahclxdh0sbsmeoxt6.exdn9f27neub7.hmbzvwltpms6u.google.com","192.168.56.2",46191
"Oct 19, 2025 @ 10:27:34.226","192.168.56.3",53,"-",RD,"96iitpjd4is.github.com","192.168.56.2",44164
"Oct 19, 2025 @ 10:27:32.672","192.168.56.3",53,"-",RD,"m.e.u.g.u.y.q.e.malicious.net","192.168.56.2",53446
"Oct 19, 2025 @ 10:27:32.350","192.168.56.3",53,"-",RD,"openai.com","192.168.56.2",47303
"Oct 19, 2025 @ 10:27:26.104","192.168.56.5",53,"-",RD,"68471823.microsoft.com","192.168.56.2",58280
"Oct 19, 2025 @ 10:27:24.943","192.168.56.254",53,"-",RD,"bin.com","192.168.56.2",55972
"Oct 19, 2025 @ 10:27:22.318","192.168.56.5",53,"-",RD,"lpv6n4.lnjhfj0.microsoft.com","192.168.56.2",46964
"Oct 19, 2025 @ 10:27:20.909","192.168.56.254",53,"-",RD,"45hl89eo9a.cloudflare.com","192.168.56.2",59615
"Oct 19, 2025 @ 10:27:19.761","192.168.56.5",53,"-",RD,"openai.com","192.168.56.2",37211
"Oct 19, 2025 @ 10:27:19.312","192.168.56.5",53,"-",RD,"openai.com","192.168.56.2",49807
"Oct 19, 2025 @ 10:27:19.276","192.168.56.3",53,"-",RD,"openai.com","192.168.56.2",51726
"Oct 19, 2025 @ 10:27:10.576","192.168.56.254",53,"-",RD,"f.s.h.k.j.o.l.y.f.g.malicious.net","192.168.56.2",39625
"Oct 19, 2025 @ 10:27:05.290","192.168.56.5",53,"-",RD,"microsoft.com","192.168.56.2",51374
"Oct 19, 2025 @ 10:27:04.997","192.168.56.5",53,"-",RD,"odhl90.github.com","192.168.56.2",34333
"Oct 19, 2025 @ 10:27:03.155","192.168.56.1",53,"-",RD,"r6nasg4kx.openai.com","192.168.56.2",58366
"Oct 19, 2025 @ 10:26:59.936","192.168.56.5",53,"-",RD,"2n86clhojwcrrpkoq.cloudflare.com","192.168.56.2",56754
"Oct 19, 2025 @ 10:26:59.505","192.168.56.1",53,"-",RD,"2n86clhojwcrrpkoq.cloudflare.com","192.168.56.2",58287
"Oct 19, 2025 @ 10:26:56.470","192.168.56.5",53,"-",RD,"c12b59pju.openai.com","192.168.56.2",44308
"Oct 19, 2025 @ 10:26:55.896","192.168.56.3",53,"-",RD,"gbclq2zmpsg.cloudflare.com","192.168.56.2",53047
"Oct 19, 2025 @ 10:26:53.194","192.168.56.3",53,"-",RD,"microsoft.com","192.168.56.2",55065
"Oct 19, 2025 @ 10:26:52.890","192.168.56.254",53,"-",RD,"l.o.t.w.z.m.w.l.malicious.net","192.168.56.2",43924
"Oct 19, 2025 @ 10:26:52.404","192.168.56.1",53,"-",RD,"giu2z0t4dk76wrbxy.47gt7oyd6.github.com","192.168.56.2",33575
"Oct 19, 2025 @ 10:26:51.069","192.168.56.254",53,"-",RD,"b9iv2517og.8wl6hbms.github.com","192.168.56.2",35468
"Oct 19, 2025 @ 10:26:50.809","192.168.56.254",53,"-",RD,"ypkk5i9wl.besvdxolg08pbejih.github.com","192.168.56.2",52640
"Oct 19, 2025 @ 10:26:50.026","192.168.56.5",53,"-",RD,"l.o.t.w.z.m.w.l.malicious.net","192.168.56.2",34705
"Oct 19, 2025 @ 10:26:49.720","192.168.56.1",53,"-",RD,"wj4vzypn8nc15.google.com","192.168.56.2",33127
"Oct 19, 2025 @ 10:26:45.349","192.168.56.1",53,"-",RD,"12016712238.microsoft.com","192.168.56.2",39225
"Oct 19, 2025 @ 10:26:45.060","192.168.56.3",53,"-",RD,"w.v.x.a.m.f.g.i.v.o.c.p.w.malicious.net","192.168.56.2",55416
"Oct 19, 2025 @ 10:26:43.642","192.168.56.3",53,"-",RD,"4mz6mvpkvrmv5ny6cz.google.com","192.168.56.2",48978
"Oct 19, 2025 @ 10:26:42.463","192.168.56.254",53,"-",RD,"86pmq34shjxa0sv1.cloudflare.com","192.168.56.2",54215
"Oct 19, 2025 @ 10:26:42.423","192.168.56.1",53,"-",RD,"86pmq34shjxa0sv1.cloudflare.com","192.168.56.2",53389
"Oct 19, 2025 @ 10:26:41.305","192.168.56.3",53,"-",RD,"ujomuasjxsz2elr.lz6lymceg7svun1r3.openai.com","192.168.56.2",39799
"Oct 19, 2025 @ 10:26:41.057","192.168.56.254",53,"-",RD,"tvvm49fl1vwjw.etmmgbb8l7y0s.openai.com","192.168.56.2",48237
"Oct 19, 2025 @ 10:26:35.015","192.168.56.254",53,"-",RD,"ddpbxksnm3gf.google.com","192.168.56.2",54104
"Oct 19, 2025 @ 10:26:34.372","192.168.56.5",53,"-",RD,"g4vj3prmuvwrp.mk0zsfvzpu.o9m5a2rjgdu0l6.u2r06ma39ofo.b96in2q6.uaajwy6tp6k5ojn.mw6hepama5a39hl.xhrf022w1gr.u22e9sb.6pkvdh2hjo1a6kb.google.com","192.168.56.2",58444
"Oct 19, 2025 @ 10:26:34.055","192.168.56.5",53,"-",RD,"cloudflare.com","192.168.56.2",47395
"Oct 19, 2025 @ 10:26:33.765","192.168.56.1",53,"-",RD,"qwfa0q52fd7f6.microsoft.com","192.168.56.2",33458
"Oct 19, 2025 @ 10:26:28.658","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 10:26:28.658","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:26:28.655","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:26:28.655","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 10:26:27.106","192.168.56.1",53,"-",RD,"xzl3vjktji.google.com","192.168.56.2",45586
"Oct 19, 2025 @ 10:26:26.812","192.168.56.3",53,"-",RD,"s.m.y.j.d.c.x.o.v.malicious.net","192.168.56.2",37242
"Oct 19, 2025 @ 10:26:26.161","192.168.56.3",53,"-",RD,"microsoft.com","192.168.56.2",56987
"Oct 19, 2025 @ 10:26:25.224","192.168.56.254",53,"-",RD,"xzl3vjktji.google.com","192.168.56.2",49869
"Oct 19, 2025 @ 10:26:19.674","192.168.56.1",53,"-",RD,"x50f2x31fft7.pt978r1lb6cmusz.lkhqdriea9pp406z5j.l2owb1scb.dk0r0fer.af8s5l708.0g5djkm0ki3s9ypb.aplh7zpvdoo.5jxtooxun2c67r9h.ldhuv8.9i2urvmi0w3w.v8g489bzungd.01x74d7c63h5gbkhqg.lzyraod67npibkzx4g.zb3p3e2bvu.wyztalaocg5836j.google.com","192.168.56.2",43564
"Oct 19, 2025 @ 10:26:19.057","192.168.56.3",53,"-",RD,"383426621.microsoft.com","192.168.56.2",48813
"Oct 19, 2025 @ 10:26:18.764","192.168.56.5",53,"-",RD,"vk69cmji5.bin.com","192.168.56.2",55902
"Oct 19, 2025 @ 10:26:11.478","192.168.56.1",53,"-",RD,"microsoft.com","192.168.56.2",41484
"Oct 19, 2025 @ 10:26:11.444","192.168.56.1",53,"-",RD,"microsoft.com","192.168.56.2",58726
"Oct 19, 2025 @ 10:26:10.554","192.168.56.3",53,"-",RD,"github.com","192.168.56.2",42058
"Oct 19, 2025 @ 10:26:09.824","192.168.56.1",53,"-",RD,"m3lac3cf.d67ejg.openai.com","192.168.56.2",39094
"Oct 19, 2025 @ 10:26:09.223","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",40738
"Oct 19, 2025 @ 10:26:02.640","192.168.56.3",53,"-",RD,"789180930.microsoft.com","192.168.56.2",58468
"Oct 19, 2025 @ 10:26:01.461","192.168.56.1",53,"-",RD,"o3mi17nic2hzwimn.f7g2ju1ltbe4w.4kyey0.p3dbysj1bugnqfs.325vxz5m2uck4w28.nxvu10zohiukr.7y0cunv6ap.bx5gv1xajldvspjj49.pahv9yigustniju3.4d9dqrfk.tfx9zgyowihjya7.d1ezldy28wskho.ruue1fath.google.com","192.168.56.2",51320
"Oct 19, 2025 @ 10:25:54.625","192.168.56.1",53,"-",RD,"jwkb2j.1ovro0bvcde6.1bp4am9ccnsdxg6b7o.r5qhnqvd.4ny5v9md6nhjbwu.7thophwkyg.tfofxxe7a.02evbokmq86txfpamo.6c6ruonqr1dg.zixbv43g0i5506.3tc9hlaougc.0gtegmnsr2.qms3zeuqdh91w2oo.wf5f079rgq4fec61yh.google.com","192.168.56.2",48339
"Oct 19, 2025 @ 10:25:54.340","192.168.56.254",53,"-",RD,"c.q.o.j.p.w.malicious.net","192.168.56.2",47082
"Oct 19, 2025 @ 10:25:52.946","192.168.56.3",53,"-",RD,"c.q.o.j.p.w.malicious.net","192.168.56.2",53404
"Oct 19, 2025 @ 10:25:47.758","192.168.56.1",53,"-",RD,"mmwdtcvejonkrd.w71p6mlydooc7.microsoft.com","192.168.56.2",33137
"Oct 19, 2025 @ 10:25:47.227","192.168.56.254",53,"-",RD,"syt4stwp175qqt.mn7c0gpyf.microsoft.com","192.168.56.2",53883
"Oct 19, 2025 @ 10:25:47.172","192.168.56.3",53,"-",RD,"62633009.microsoft.com","192.168.56.2",38449
"Oct 19, 2025 @ 10:25:40.540","192.168.56.3",53,"-",RD,"092095.microsoft.com","192.168.56.2",42379
"Oct 19, 2025 @ 10:25:40.227","192.168.56.3",53,"-",RD,"1diz3d.bin.com","192.168.56.2",60077
"Oct 19, 2025 @ 10:25:39.645","192.168.56.1",53,"-",RD,"atxxt2m.google.com","192.168.56.2",39546
"Oct 19, 2025 @ 10:25:34.302","ff02::1:3",5355,"-","-","ech-rog","fe80::b6e0:cf17:dce3:e507",55363
"Oct 19, 2025 @ 10:25:34.302","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",55363
"Oct 19, 2025 @ 10:25:34.301","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 10:25:34.300","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:25:34.298","ff02::fb",5353,"60, 60",AA,"ech-rog.local","fe80::b6e0:cf17:dce3:e507",5353
"Oct 19, 2025 @ 10:25:34.297","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:25:28.621","192.168.56.254",53,"-",RD,"46939252.microsoft.com","192.168.56.2",51229
"Oct 19, 2025 @ 10:25:26.189","192.168.56.5",53,"-",RD,"8evzjr6hfj8hbe0.google.com","192.168.56.2",38445
"Oct 19, 2025 @ 10:25:19.967","192.168.56.5",53,"-",RD,"86dd20uqyx74rji43.github.com","192.168.56.2",37328
"Oct 19, 2025 @ 10:25:19.378","192.168.56.3",53,"-",RD,"tpsvqvc8iz9imxc.google.com","192.168.56.2",50462
"Oct 19, 2025 @ 10:25:18.796","192.168.56.254",53,"-",RD,"i0k95mmzdk1wvccx.google.com","192.168.56.2",55335
"Oct 19, 2025 @ 10:25:13.105","192.168.56.5",53,"-",RD,"cloudflare.com","192.168.56.2",60788
"Oct 19, 2025 @ 10:25:12.818","192.168.56.5",53,"-",RD,"nw43zujooeybrpsd.i5awd8q5hepuuix.2mkjq3obmtc.oakqz00vr0cac99.tyhhjcw51.ej5y9q7.3uw9ej4x8msjnb.blu3p2go7rd89.em7dqu31c.78ucc7cteie1aj.zrq3zah6wcl2nz8v9.n5prn26b4qiyleu3k.xlasc6.9ii2x1solviwgxtxc6.google.com","192.168.56.2",52532
"Oct 19, 2025 @ 10:25:12.519","192.168.56.254",53,"-",RD,"jtecrgrzw.bin.com","192.168.56.2",37948
"Oct 19, 2025 @ 10:25:11.260","192.168.56.5",53,"-",RD,"jo2mgm0p5vkio0x8.k7z8d46rx73.openai.com","192.168.56.2",54170
"Oct 19, 2025 @ 10:25:04.489","192.168.56.254",53,"-",RD,"7oqcybx54.microsoft.com","192.168.56.2",34975
"Oct 19, 2025 @ 10:25:04.196","192.168.56.3",53,"-",RD,"farxd4.ndh4wq9l6a.r7g9cqdk5dm.ryd2u6ndtr.r2vhnjtpkphdkseus7.jnex4np.zt657bncvr.njioun9n2z0.f9d3130p.yycih7e.936wo5.yz7hselciw.vorriw.gxzls65w.qyn6i3c7m50diyj7lh.ft4haxf88r77qw5.tknca5j81.google.com","192.168.56.2",52557
"Oct 19, 2025 @ 10:25:01.928","192.168.56.254",53,"-",RD,"farxd4.ndh4wq9l6a.r7g9cqdk5dm.ryd2u6ndtr.r2vhnjtpkphdkseus7.jnex4np.zt657bncvr.njioun9n2z0.f9d3130p.yycih7e.936wo5.yz7hselciw.vorriw.gxzls65w.qyn6i3c7m50diyj7lh.ft4haxf88r77qw5.tknca5j81.google.com","192.168.56.2",49175
"Oct 19, 2025 @ 10:24:55.963","192.168.56.254",53,"-",RD,"h78cws7e4ut.github.com","192.168.56.2",56747
"Oct 19, 2025 @ 10:24:55.635","192.168.56.1",53,"-",RD,"hvxmbq.bin.com","192.168.56.2",44142
"Oct 19, 2025 @ 10:24:55.136","192.168.56.3",53,"-",RD,"btlv01iclymhrt3qop.15oi8jpnmh.google.com","192.168.56.2",37784
"Oct 19, 2025 @ 10:24:54.885","192.168.56.254",53,"-",RD,"ewtiwagxxmf6hbevu.s2kizm055.bin.com","192.168.56.2",58441
"Oct 19, 2025 @ 10:24:53.403","192.168.56.254",53,"-",RD,"cloudflare.com","192.168.56.2",49850
"Oct 19, 2025 @ 10:24:53.105","192.168.56.254",53,"-",RD,"8n9chryoc58ab.microsoft.com","192.168.56.2",37441
"Oct 19, 2025 @ 10:24:49.758","192.168.56.254",53,"-",RD,"microsoft.com","192.168.56.2",54689
"Oct 19, 2025 @ 10:24:49.171","192.168.56.1",53,"-",RD,"efv69gsj68vx7ps2.cloudflare.com","192.168.56.2",36800
"Oct 19, 2025 @ 10:24:48.565","192.168.56.3",53,"-",RD,"pk8hoxbo5lrmxhm31.openai.com","192.168.56.2",42854
"Oct 19, 2025 @ 10:24:43.115","192.168.56.1",53,"-",RD,"5xu9s2y.0xh57s.29fbhhft0zinr.l60wn6m49s.ox7e2jdh7lf.zmvq3ogfs4.dvq13eiv1.wf4jdsx75zwzzllldo.3stzxktgujpi.tmj4vtfsbv9k2v52.p80lfpdrzw7b.3c26cd6c6tigg3.google.com","192.168.56.2",40655
"Oct 19, 2025 @ 10:24:42.071","192.168.56.5",53,"-",RD,"37alc5qz4ubeg.xx4frn478jke8s.bin.com","192.168.56.2",58573
"Oct 19, 2025 @ 10:24:41.824","192.168.56.3",53,"-",RD,"9q0gocoze409.817pla.github.com","192.168.56.2",53405
"Oct 19, 2025 @ 10:24:35.196","192.168.56.254",53,"-",RD,"v.r.i.f.i.p.s.malicious.net","192.168.56.2",60251
"Oct 19, 2025 @ 10:24:34.914","192.168.56.1",53,"-",RD,"github.com","192.168.56.2",36610
"Oct 19, 2025 @ 10:24:34.625","192.168.56.5",53,"-",RD,"9291594.microsoft.com","192.168.56.2",48923
"Oct 19, 2025 @ 10:24:32.755","192.168.56.1",53,"-",RD,"v.r.i.f.i.p.s.malicious.net","192.168.56.2",57097
"Oct 19, 2025 @ 10:24:31.683","192.168.56.5",53,"-",RD,"github.com","192.168.56.2",56143
"Oct 19, 2025 @ 10:24:28.865","192.168.56.5",53,"-",RD,"km8cf65.rr8u4jlqzm.microsoft.com","192.168.56.2",47638
"Oct 19, 2025 @ 10:24:28.634","192.168.56.254",53,"-",RD,"cx63o4.6c833yet86vbf.github.com","192.168.56.2",52260
"Oct 19, 2025 @ 10:24:28.030","192.168.56.3",53,"-",RD,"3gj66cqqtv.google.com","192.168.56.2",36333
"Oct 19, 2025 @ 10:24:19.092","192.168.56.3",53,"-",RD,"openai.com","192.168.56.2",52386
"Oct 19, 2025 @ 10:24:12.420","ff02::1:3",5355,"-","-","win-sivms1g7j74","fe80::3aca:a7f1:9332:a384",58611
"Oct 19, 2025 @ 10:24:12.420","224.0.0.252",5355,"-","-","win-sivms1g7j74","192.168.56.3",58611
"Oct 19, 2025 @ 10:24:12.419","ff02::fb",5353,"60, 60",AA,"win-sivms1g7j74.local","fe80::3aca:a7f1:9332:a384",5353
"Oct 19, 2025 @ 10:24:12.418","224.0.0.251",5353,"60, 60",AA,"win-sivms1g7j74.local","192.168.56.3",5353
"Oct 19, 2025 @ 10:24:12.199","192.168.56.1",53,"-",RD,"syhedr03x4i0ny6n6.github.com","192.168.56.2",33657
"Oct 19, 2025 @ 10:24:11.271","192.168.56.5",53,"-",RD,"uwafe74.c9w3f6usavmlau.jomznt8rxbn10eu287.thql541.ucqu2wj.p4wd5qe5xze3a.a4jogv9coaps4sxc8f.9qvx3pgm6tx650.95gc0z4f39fpd.nhuxri.29tz5y4soya5zi75.r0sl8ppzjqqenhw.qtsz2vy0.mkluvcwwoua7gxs.021g7icsvnlskcpp.nmn9gs1koi7rgtff.vjabiex4.google.com","192.168.56.2",40755
"Oct 19, 2025 @ 10:24:10.295","192.168.56.5",53,"-",RD,"syhedr03x4i0ny6n6.github.com","192.168.56.2",56637
"Oct 19, 2025 @ 10:24:09.843","192.168.56.5",53,"-",RD,"syhedr03x4i0ny6n6.github.com","192.168.56.2",46001
"Oct 19, 2025 @ 10:24:09.371","192.168.56.5",53,"-",RD,"syhedr03x4i0ny6n6.github.com","192.168.56.2",45487
"Oct 19, 2025 @ 10:24:08.849","192.168.56.254",53,"-",RD,"ycnmdxi85msxsmimgr.dmk0t790sr6ock.cloudflare.com","192.168.56.2",49498
"Oct 19, 2025 @ 10:24:08.614","192.168.56.254",53,"-",RD,"c1gl4qgbzdd.h0rcbb012ge37.google.com","192.168.56.2",46584
"Oct 19, 2025 @ 10:24:08.227","192.168.56.3",53,"-",RD,"21uwv7mxv4q6olj7.1ej4bdwz.google.com","192.168.56.2",40140
"Oct 19, 2025 @ 10:24:01.802","192.168.56.1",53,"-",RD,"56897675149.microsoft.com","192.168.56.2",44912
"Oct 19, 2025 @ 10:24:01.512","192.168.56.5",53,"-",RD,"microsoft.com","192.168.56.2",51174
"Oct 19, 2025 @ 10:24:01.223","192.168.56.5",53,"-",RD,"56897675149.microsoft.com","192.168.56.2",36518
"Oct 19, 2025 @ 10:24:00.940","192.168.56.254",53,"-",RD,"jsbbhxjnt.gsdoojydwa.uqhjdanq9z49m5eyzj.tee122j0.hgfnnm.6sc86qkf52lw.s38qnm6x.xd4b5pmzel7bd3a.ww90vn12.7ku8tr5uf0uwo62.a6xezs.z8wezj10owiw5pvd.un7k4ap1.2dth5pztf.olpivbbciqt1rm1.cyreifplr9tq9gdez1.google.com","192.168.56.2",42168
"Oct 19, 2025 @ 10:23:58.032","192.168.56.5",53,"-",RD,"microsoft.com","192.168.56.2",43277
"Oct 19, 2025 @ 10:23:56.779","192.168.56.3",53,"-",RD,"fe8ch0rvv8.mto6lm3tb4.cloudflare.com","192.168.56.2",60028
"Oct 19, 2025 @ 10:23:56.736","192.168.56.5",53,"-",RD,"d.i.t.y.o.y.x.u.u.j.u.g.malicious.net","192.168.56.2",33337
"Oct 19, 2025 @ 10:23:53.180","192.168.56.5",53,"-",RD,"51327178.microsoft.com","192.168.56.2",32813
"Oct 19, 2025 @ 10:23:52.012","192.168.56.3",53,"-",RD,"xkx72xsghtz3.jqw8c4pwa.bin.com","192.168.56.2",34332
"Oct 19, 2025 @ 10:23:51.754","192.168.56.254",53,"-",RD,"2l1vm6zx5sz8korzus.ix5ht4q.microsoft.com","192.168.56.2",39321
"Oct 19, 2025 @ 10:23:37.373","192.168.56.5",53,"-",RD,"google.com","192.168.56.2",43272
"Oct 19, 2025 @ 10:23:36.799","192.168.56.254",53,"-",RD,"au8e29blffxluy.openai.com","192.168.56.2",39239
"Oct 19, 2025 @ 10:23:36.511","192.168.56.3",53,"-",RD,"github.com","192.168.56.2",46650
"Oct 19, 2025 @ 10:23:36.159","192.168.56.5",53,"-",RD,"01476.microsoft.com","192.168.56.2",38542
"Oct 19, 2025 @ 10:23:35.877","192.168.56.1",53,"-",RD,"dzljfotwqyhssava.github.com","192.168.56.2",47120
"Oct 19, 2025 @ 10:23:35.448","192.168.56.5",53,"-",RD,"hn2sowuf.bin.com","192.168.56.2",32887
"Oct 19, 2025 @ 10:23:29.137","192.168.56.254",53,"-",RD,"j7s2w3ee0ej.cloudflare.com","192.168.56.2",37334
"Oct 19, 2025 @ 10:23:22.309","192.168.56.3",53,"-",RD,"ynuyey.cloudflare.com","192.168.56.2",41406
"Oct 19, 2025 @ 10:23:19.565","192.168.56.1",53,"-",RD,"m71fa83puz1dcpx.openai.com","192.168.56.2",47194
"Oct 19, 2025 @ 10:23:18.526","192.168.56.3",53,"-",RD,"hrgyvoob.bin.com","192.168.56.2",42435
"Oct 19, 2025 @ 10:23:11.385","192.168.56.3",53,"-",RD,"x7lg5p8w11.google.com","192.168.56.2",49526
"Oct 19, 2025 @ 10:23:10.475","192.168.56.254",53,"-",RD,"xapqci6x4jso.4qexxm7le0ljt.j0o6luhx6alr.1qivu0xvkc4q3zn01w.uegz86vljo5p4vd8.x21fm1y2qf7l7.5nznhjqme6.skcrloz.h3xherpvdh59.fmbc4xe5ss0takms.google.com","192.168.56.2",41592
"Oct 19, 2025 @ 10:23:07.205","192.168.56.5",53,"-",RD,"3qxor83f88.openai.com","192.168.56.2",48034
"Oct 19, 2025 @ 10:23:05.439","192.168.56.5",53,"-",RD,"4huth2b62.openai.com","192.168.56.2",50000
"Oct 19, 2025 @ 10:23:04.883","192.168.56.3",53,"-",RD,"4huth2b62.openai.com","192.168.56.2",60613
"Oct 19, 2025 @ 10:23:01.625","192.168.56.1",53,"-",RD,"t7s3k9vjlf8hf516v.google.com","192.168.56.2",57188
"Oct 19, 2025 @ 10:22:59.773","192.168.56.5",53,"-",RD,"k.e.y.l.d.b.h.q.malicious.net","192.168.56.2",41998
"Oct 19, 2025 @ 10:22:59.340","192.168.56.3",53,"-",RD,"k.e.y.l.d.b.h.q.malicious.net","192.168.56.2",32815
"Oct 19, 2025 @ 10:22:58.894","192.168.56.1",53,"-",RD,"k.e.y.l.d.b.h.q.malicious.net","192.168.56.2",46093
"Oct 19, 2025 @ 10:22:58.860","192.168.56.1",53,"-",RD,"k.e.y.l.d.b.h.q.malicious.net","192.168.56.2",44255
"Oct 19, 2025 @ 10:22:58.158","192.168.56.1",53,"-",RD,"bin.com","192.168.56.2",41143
"Oct 19, 2025 @ 10:22:57.721","192.168.56.5",53,"-",RD,"bin.com","192.168.56.2",50894
"Oct 19, 2025 @ 10:22:57.287","192.168.56.3",53,"-",RD,"bin.com","192.168.56.2",41844
"Oct 19, 2025 @ 10:22:56.932","192.168.56.1",53,"-",RD,"dabk4syvabzpn.fv547i.odfnkv.1jd3fh.i9tlbc.dcmi2t.b6s8zc.fhifd2be3b82y.wvx4nakwb4w.n3uebl5bwxo0n.bdqe9i4.h070fbpjufd.i05nvo2vath8cl3e.ghem20swmop5.wblh2o.google.com","192.168.56.2",50583
